itemID,itemName,toScan,replacementPacket,packetWorks
4227,Blaues Partykleid (unbegrenzt),0,0,1
4228,Rote Schirmmütze (30 Tage),0,0,1
4229,Goldene Schirmmütze (30 Tage),0,0,1
4230,Braune Schirmmütze (30 Tage),0,0,1
4231,Rote Schirmmütze (unbegrenzt),0,0,1
4232,Goldene Schirmmütze (unbegrenzt),0,0,1
4233,Braune Schirmmütze (unbegrenzt),0,0,1
4234,Roter Detektivanzug (30 Tage),0,0,1
4235,Goldener Detektivanzug (30 Tage),0,0,1
4236,Brauner Detektivanzug (30 Tage),0,0,1
4237,Roter Detektivanzug (unbegrenzt),0,0,1
4238,Goldener Detektivanzug (unbegrenzt),0,0,1
4239,Brauner Detektivanzug (unbegrenzt),0,0,1
4240,Goldener Spezialistenkartenhalter,0,0,1
8199,Niedliches Tigerkostüm (1 Tag),0,0,1
8200,Niedliches Tigerkostüm (7 Tage),0,0,1
8201,Niedliches Tigerkostüm (30 Tage),0,0,1
8202,Niedliches Tigerkostüm (unbegrenzt),0,0,1
8203,Schneeweißes Tigerkostüm (1 Tag),0,0,1
8204,Schneeweißes Tigerkostüm (7 Tage),0,0,1
8205,Schneeweißes Tigerkostüm (30 Tage),0,0,1
8206,Schneeweißes Tigerkostüm (unbegrenzt),0,0,1
8207,Niedlicher Tigerhut (1 Tag),0,0,1
8208,Niedlicher Tigerhut (7 Tage),0,0,1
8209,Niedlicher Tigerhut (30 Tage),0,0,1
8210,Niedlicher Tigerhut (unbegrenzt),0,0,1
8211,Schneeweißer Tigerhut (1 Tag),0,0,1
8212,Schneeweißer Tigerhut (7 Tage),0,0,1
8213,Schneeweißer Tigerhut (30 Tage),0,0,1
8214,Schneeweißer Tigerhut (unbegrenzt),0,0,1
8215,Illusionistenkostüm (30 Tage),0,0,1
8216,Illusionistenkostüm (unbegrenzt),0,0,1
8217,Illusionistenzylinder (30 Tage),0,0,1
8218,Illusionistenzylinder (unbegrenzt),0,0,1
4263,Heldenhaftes Amulett für den Aufstieg des seltenen Levels,0,0,1
4262,Heldenhaftes Amulett des Segens (Zufall),0,0,1
4264,Heldenhaftes Amulett des Segens,0,0,1
8250,Cooler Strandhut (30 Tage),0,0,1
8251,Cooler Strandhut (unbegrenzt),0,0,1
8248,Cooles Strandkostüm (30 Tage),0,0,1
8249,Cooles Strandkostüm (unbegrenzt),0,0,1
8284,Leo der Feigling,0,0,1
8252,Baseballschläger-Skin (30 Tage),0,0,1
8253,Baseballschläger-Skin (unbegrenzt),0,0,1
8254,Sportbogen-Skin (30 Tage),0,0,1
8255,Sportbogen-Skin (unbegrenzt),0,0,1
8256,Tennisschläger-Skin (30 Tage),0,0,1
8257,Tennisschläger-Skin (unbegrenzt),0,0,1
8258,Impschläger-Skin (30 Tage),0,0,1
8259,Impschläger-Skin (unbegrenzt),0,0,1
8260,Wildblütenbogen-Skin (30 Tage),0,0,1
8261,Wildblütenbogen-Skin (unbegrenzt),0,0,1
8262,Uchiwa-Skin (30 Tage),0,0,1
8263,Uchiwa-Skin (unbegrenzt),0,0,1
8266,Polizeimütze (30 Tage),0,0,1
8267,Polizeimütze (unbegrenzt),0,0,1
8264,Polizeiuniform (30 Tage),0,0,1
8265,Polizeiuniform (unbegrenzt),0,0,1
8268,Portier-Mütze (30 Tage),0,0,1
8269,Portier-Mütze (unbegrenzt),0,0,1
8270,Portier-Uniform (30 Tage),0,0,1
8271,Portier-Uniform (unbegrenzt),0,0,1
8273,Wikingerhelm (30 Tage),0,0,1
8274,Wikingerhelm (unbegrenzt),0,0,1
8275,Wikingerrüstung (30 Tage),0,0,1
8276,Wikingerrüstung (unbegrenzt),0,0,1
8281,Friggs Schlüssel,0,0,1
8282,Ragnars Schlüssel,0,0,1
8283,Erdimiens Schlüssel,0,0,1
4307,Drachenflügel-Dekoration,0,0,1
4308,Altes Wikingerkostüm (7 Tage),0,0,1
8285,Steampunk-Gigantoklinge (unbegrenzt),0,0,1
8286,Steampunk-Uhrwerkbogen (unbegrenzt),0,0,1
8287,Steampunk-Sägezahnstab (unbegrenzt),0,0,1
8288,Steampunk-Gigantoklinge (30 Tage),0,0,1
8289,Steampunk-Uhrwerkbogen (30 Tage),0,0,1
8290,Steampunk-Sägezahnstab (30 Tage),0,0,1
8291,Jennifers Schlüssel,0,0,1
8292,Wüstenturban (30 Tage),0,0,1
8293,Wüstenturban (unbegrenzt),0,0,1
8294,Blumenspange (30 Tage),0,0,1
8295,Blumenspange (unbegrenzt),0,0,1
8296,Wüstengewand (30 Tage),0,0,1
8297,Wüstengewand (unbegrenzt),0,0,1
8298,Bauchtanzkostüm (30 Tage),0,0,1
8299,Bauchtanzkostüm (unbegrenzt),0,0,1
8356,Wächter Luzifers Partnerspezialistenkarte,0,0,1
8357,Sheriff Chloes Partnerspezialistenkarte,0,0,1
8300,Knochenkrieger Ragnars Partnerspezialistenkarte,0,0,1
4327,Yertirands Zauberstab,0,0,1
4328,Zauberstab des verdorbenen Yertirand,0,0,1
4329,Handschuhe des Drachenritters,0,0,1
8301,Yertirands Schlüssel,0,0,1
4331,Halskette mit der Energie des Lichs,0,0,1
4332,Ring mit der Energie des Lichs,0,0,1
4333,Armreif mit der Energie des Lichs,0,0,1
4334,Helm des Drachenritters,0,0,1
4335,Schuhe des Drachenritters,0,0,1
8302,Sir Schnurr,0,0,1
8303,Teufelsanwärter Kratz,0,0,1
8304,Perle von Admiral Adlerauge,0,0,1
8305,Perle von Piratenkönig Pussifer,0,0,1
8306,Magischer Speedbooster (1 Tag),0,0,1
8307,Magischer Speedbooster (3 Tage),0,0,1
8308,Magischer Speedbooster (7 Tage),0,0,1
8310,Versuchsobjekt des wahnsinnigen Dr. Maunz,0,0,1
8309,Verkleidung der weißen Hexe Laurena,0,0,1
8311,Wahnsinniger Dr. Maunz,0,0,1
8341,Perle von Geisterbräutigam Buhmiau,0,0,1
8342,Perle von Geisterbraut Buhmiau,0,0,1
8351,Perle von Mechanikatz,0,0,1
8358,Erzdämon Amons Partnerspezialistenkarte,0,0,1
4350,Kuchenmesser-Skin zum 10. Jahrestag (10 Tage),0,0,1
4351,Kuchen-Skin zum 10. Jahrestag (10 Tage),0,0,1
4352,Böller-Skin zum 10. Jahrestag (10 Tage),0,0,1
4353,Kuchenmesser-Skin zum 10. Jahrestag (unbegrenzt),0,0,1
4354,Kuchen-Skin zum 10. Jahrestag (unbegrenzt),0,0,1
4355,Böller-Skin zum 10. Jahrestag (unbegrenzt),0,0,1
8312,Blitzrune [Mutter Natur],0,0,1
8313,Baumrune [Mutter Natur],0,0,1
8314,Wolkenrune [Mutter Natur],0,0,1
8315,Feuerrune [Mutter Natur],0,0,1
8316,Seltene Blitzrune [Mutter Natur],0,0,1
8317,Seltene Baumrune [Mutter Natur],0,0,1
8318,Seltene Wolkenrune [Mutter Natur],0,0,1
8319,Seltene Feuerrune [Mutter Natur],0,0,1
8320,Rentiermütze (30 Tage),0,0,1
8321,Rentiermütze (unbegrenzt),0,0,1
8322,Rentier-Overall (30 Tage),0,0,1
8323,Rentier-Overall (unbegrenzt),0,0,1
8324,Weihnachtsbaum (30 Tage),0,0,1
8325,Zuckerstangenbogen (30 Tage),0,0,1
8326,Weihnachtsglöckchen (30 Tage),0,0,1
8327,Weihnachtsbaum (unbegrenzt),0,0,1
8328,Zuckerstangenbogen (unbegrenzt),0,0,1
8329,Weihnachtsglöckchen (unbegrenzt),0,0,1
8330,Wintermütze (30 Tage),0,0,1
8331,Wintermütze (unbegrenzt),0,0,1
8332,Langer Wintermantel (30 Tage),0,0,1
8333,Langer Wintermantel (unbegrenzt),0,0,1
8334,Drachenritterkostüm (30 Tage),0,0,1
8335,Drachenritterkostüm (unbegrenzt),0,0,1
8337,Helm des Frostkriegers (30 Tage),0,0,1
8338,Helm des Frostkriegers (unbegrenzt),0,0,1
8339,Rüstung des Frostkriegers (30 Tage),0,0,1
8340,Rüstung des Frostkriegers (unbegrenzt),0,0,1
8343,Haarnadel der Puppenspielerin (30 Tage),0,0,1
8344,Haarnadel der Puppenspielerin (unbegrenzt),0,0,1
8345,Kleid der Puppenspielerin (30 Tage),0,0,1
8346,Kleid der Puppenspielerin (unbegrenzt),0,0,1
8347,Bärenhut der Puppenspielerin (30 Tage),0,0,1
8348,Bärenhut der Puppenspielerin (unbegrenzt),0,0,1
8349,Bärenkostüm der Puppenspielerin (30 Tage),0,0,1
8350,Bärenkostüm der Puppenspielerin (unbegrenzt),0,0,1
8352,Karateka-Frisur (30 Tage),0,0,1
8353,Karateka-Frisur (unbegrenzt),0,0,1
8354,Karate-Gi (30 Tage),0,0,1
8355,Karate-Gi (unbegrenzt),0,0,1
8365,Mini-Feuerteufel,0,0,1
8366,Schwarzflügel-Imp,0,0,1
8363,Dracula-Hut (30 Tage),0,0,1
8359,Dracula-Kostüm (30 Tage),0,0,1
8364,Dracula-Hut (unbegrenzt),1,0,0
8360,Dracula-Kostüm (unbegrenzt),1,0,0
8361,Kostüm zum 11. Jahrestag (30 Tage),0,0,1
8362,Kostüm zum 11. Jahrestag (unbegrenzt),0,0,1
8367,Zauberlehrling Yunas Partnerspezialistenkarte,0,0,1
8369,Perle des Rotnasen-Rentiers,0,0,1
8374,Perle von Polarbär Fauch,0,0,1
8370,Feuerteufel-Kostüm (30 Tage),0,0,1
8371,Feuerteufel-Kostüm (unbegrenzt),0,0,1
8372,Feuerteufel-Maske (30 Tage),0,0,1
8373,Feuerteufel-Maske (unbegrenzt),0,0,1
4412,Flügellose Amora,0,0,1
8375,Amora-Partnerspezialistenkarte,0,0,1
8376,Glücks-Buschi,0,0,1
8377,Superglücks-Buschi,0,0,1
8378,Hochzeitskostüm-Spezialistenkarte,0,0,1
8379,Partnerspezialistenkarte des verrückten Osterhasen,0,0,1
4418,Osterhasen-Partyhütchen (3 Tage),0,0,1
4419,Osterhasen-Partyhütchen (7 Tage),0,0,1
8382,Osterhasen-Partyhütchen (30 Tage),0,0,1
8383,Osterhasen-Partyhütchen (unbegrenzt),0,0,1
4422,Osterhasen-Partykostüm (3 Tage),0,0,1
4423,Osterhasen-Partykostüm (7 Tage),0,0,1
8386,Osterhasen-Partykostüm (30 Tage),0,0,1
8387,Osterhasen-Partykostüm (unbegrenzt),0,0,1
4426,Osterhasenhut (3 Tage),0,0,1
4427,Osterhasenhut (7 Tage),0,0,1
8384,Osterhasenhut (30 Tage),0,0,1
8385,Osterhasenhut (unbegrenzt),0,0,1
4430,Osterhasenkostüm (3 Tage),0,0,1
4431,Osterhasenkostüm (7 Tage),0,0,1
8388,Osterhasenkostüm (30 Tage),0,0,1
8389,Osterhasenkostüm (unbegrenzt),0,0,1
8380,Feuerteufel-Kostümflügel (30 Tage),0,0,1
8381,Feuerteufel-Kostümflügel (unbegrenzt),0,0,1
8390,Perle von Goldwolke,0,0,1
4437,Spezialistenkarte von Meister Wolf,0,0,1
8393,Feen-Kostümkopfbedeckung (30 Tage),0,0,1
8394,Feen-Kostümkopfbedeckung (unbegrenzt),0,0,1
8391,Feen-Kostümgewand (30 Tage),0,0,1
8392,Feen-Kostümgewand (unbegrenzt),0,0,1
8395,Feen-Kostümflügel (30 Tage),0,0,1
8396,Feen-Kostümflügel (unbegrenzt),0,0,1
8397,Kleine Frosthexe,0,0,1
4445,Regenbogen-Pegasus,0,0,1
8398,Partnerspezialistenkarte von Ein-Schwinge Perti,0,0,1
4447,Schwert des orkischen Kriegshäuptlings,0,0,1
4448,Schwert des Löwen-Loa,0,0,1
4449,Belials magisches Schwert,0,0,1
4450,Bogen des orkischen Meisterschützen,0,0,1
4451,Bogen des Adler-Loa,0,0,1
4452,Belials verfluchter Bogen,0,0,1
4453,Göttlicher Stab des Hexenmeisters,0,0,1
4454,Stab des Schlangen-Loa,0,0,1
4455,Stab des Geisterkönigs,0,0,1
4456,Orkische Sekrass-Panzerhandschuhe,0,0,1
4457,Panzerhandschuhe des Bären-Loa,0,0,1
4458,Panzerhandschuhe des Bestienkönigs,0,0,1
4459,Armbrust des orkischen Kriegshäuptlings,0,0,1
4460,Armbrust des Löwen-Loa,0,0,1
4461,Raidbox des Bestienkönigs,0,0,1
4462,Raidbox des Geisterkönigs,0,0,1
4463,Belials Raidbox,0,0,1
8401,Otter,0,0,1
4465,Armbrust des Bestienkönigs,0,0,1
4466,Orkischer Assassinen-Dolch,0,0,1
4467,Dolch des Fledermaus-Loa,0,0,1
4468,Belials Messer,0,0,1
4469,Orkische Zauberwaffe,0,0,1
4470,Zauberwaffe des Schlangen-Loa,0,0,1
4471,Ewige Flamme des Geisterkönigs,0,0,1
4472,Sekrass-Jademarke,0,0,1
4473,Gesegnete Sekrass-Jademarke,0,0,1
4474,Marke des Bären-Loa,0,0,1
4475,Sekrass-Steinrüstung,0,0,1
4476,Sekrass-Steinrüstung des Löwen-Loa,0,0,1
4477,Knochenrüstung des Ork-Kriegers,0,0,1
4478,Lederrüstung des Ork-Meisterjägers,0,0,1
4479,Lederrüstung des Adler-Loa,0,0,1
4480,Drachenschuppen-Lederrüstung,0,0,1
4481,Kampfmontur des Ork-Magiers,0,0,1
4482,Kampfmontur des Schlangen-Loa,0,0,1
4483,Robe der Könige,0,0,1
4484,Leichte Sekrass-Rüstung,0,0,1
4485,Spezialistenkarte von Mystische Künste,0,0,1
4486,Drachenfaust-Spezialistenkarte,0,0,1
4487,Erzmagier-Spezialistenkarte,0,0,1
4488,Racheengel-Spezialistenkarte,0,0,1
4489,Abtrünniger-Spezialistenkarte,0,0,1
4490,Caligors goldenes Horn,0,0,1
4491,Seher-Spezialistenkarte,0,0,1
4492,Dämonenjäger-Spezialistenkarte,0,0,1
4493,Todesbringer-Spezialistenkarte,0,0,1
4494,Kampfmönch-Spezialistenkarte (Timespace),0,0,1
4495,Späher-Spezialistenkarte (Timespace),0,0,1
4496,Gezeitenbändiger-Spezialistenkarte (Timespace),0,0,1
4497,Kampfmönch-Spezialistenkarte,0,0,1
4498,Späher-Spezialistenkarte,0,0,1
4499,Gezeitenbändiger-Spezialistenkarte,0,0,1
4500,Gladiator-Spezialistenkarte,0,0,1
4501,Feuerkanonier-Spezialistenkarte,0,0,1
4502,Vulkano-Spezialistenkarte,0,0,1
4503,Heldenamulett des Feuers,0,0,1
4504,Mystischer Gletscherstein,0,0,1
4505,Leichte Rüstung des Bären-Loa,0,0,1
4506,Carlios Zornrüstung,0,0,1
4507,Helm der uralten Bestien,0,0,1
4508,Zeremonienhelm,0,0,1
4509,Handschuhe der uralten Bestien,0,0,1
4510,Handschuhe des Geisterkönigs,0,0,1
4511,Schuhe der uralten Bestien,0,0,1
4512,Schuhe des Geisterkönigs,0,0,1
4513,Armreif des Schlangen-Loa,0,0,1
4514,Armreif des Geisterkönigs,0,0,1
4515,Jadearmreif,0,0,1
4516,Sekrass-Steinarmreif,0,0,1
4517,Jadering der Geister,0,0,1
4518,Ring der Ork-Helden,0,0,1
4519,Jadering,0,0,1
4520,Obsidianring,0,0,1
4521,Okkulte Halskette,0,0,1
4522,Bestienherz-Halskette,0,0,1
4523,Jadehalskette,0,0,1
4524,Obsidian-Halskette,0,0,1
4525,Pikanya-Perle,0,0,1
8402,Tropenhut (30 Tage),0,0,1
8403,Tropenhut (unbegrenzt),0,0,1
8404,Tropen-Kostüm (30 Tage),0,0,1
8405,Tropen-Kostüm (unbegrenzt),0,0,1
8406,Tropen-Kostümflügel (30 Tage),0,0,1
8407,Tropen-Kostümflügel (unbegrenzt),0,0,1
4532,Dämonenkrieger-Spezialistenkarte,0,0,1
8408,Frosthexenhut (30 Tage),0,0,1
8409,Frosthexenhut (unbegrenzt),0,0,1
8410,Frosthexenkostüm (30 Tage),0,0,1
8411,Frosthexenkostüm (unbegrenzt),0,0,1
8412,Frosthexen-Kostümflügel (30 Tage),0,0,1
8413,Frosthexen-Kostümflügel (unbegrenzt),0,0,1
8368,Laurenas Hexenhut,0,0,1
8219,Cowboy Buschi,0,0,1
8220,Ninja Buschi,0,0,1
8221,Indianer Buschi,0,0,1
8222,Wikinger Buschi,0,0,1
8223,Sammy Samtpfote,0,0,1
4705,Zenas (Feuer),0,0,1
4706,Zenas (Wasser),0,0,1
4707,Zenas (Licht),0,0,1
4708,Zenas (Finsternis),0,0,1
4709,Erenia (Feuer),0,0,1
4710,Erenia (Wasser),0,0,1
4711,Erenia (Licht),0,0,1
4712,Erenia (Finsternis),0,0,1
4713,Fernon (Feuer),0,0,1
4714,Fernon (Wasser),0,0,1
4715,Fernon (Licht),0,0,1
4716,Fernon (Finsternis),0,0,1
4717,Schatztruhe der Schöpferin Ancelloan,0,0,1
4718,Schatztruhe der Zerstörerin Fernon,0,0,1
4756,Stahlfaust,0,0,1
4720,Kurzer Reiterhandschuh,0,0,1
4721,Kampfkunst-Handschuh,0,0,1
4722,Schwarze Hand,0,0,1
4723,Verstärkter Lederhandschuh,0,0,1
4724,Kampfkunst-Lederhandschuh,0,0,1
4725,Mächtiger Handschuh,0,0,1
4726,Handschuh des Assassinenlehrlings,0,0,1
4727,Sicarios Handschuh,0,0,1
4728,Schwarze Faust,0,0,1
4729,Handschuh aus kaltem Stahl,0,0,1
4730,Ladines Träne,0,0,1
4731,Fenris' Klaue,0,0,1
4732,Feuergolem-Handschuh,0,0,1
4733,Chaosschuppen-Handschuh,0,0,1
4734,Flamme des Ifrits,0,0,1
4735,Faust der versiegelten Göttin,0,0,1
4736,Gottesfaust,0,0,1
4757,Uniform des Kampfkunst-Lehrlings,0,0,1
4738,Schäbige Reiter-Rüstung,0,0,1
4739,Reiter-Rüstung,0,0,1
4740,Blacks Anzug,0,0,1
4741,Lederkleidung,0,0,1
4742,Verstärkte Lederkleidung,0,0,1
4743,Mächtige Rüstung,0,0,1
4744,Rüstung des Assassinenlehrlings,0,0,1
4745,Sicarios Rüstung,0,0,1
4746,Rüstung der Schwarzen Faust,0,0,1
4747,Wüstenräuber-Rüstung,0,0,1
4748,Rüstung der Akamur,0,0,1
4749,Rüstung des mysteriösen Reisenden,0,0,1
4750,Felice-Uniform,0,0,1
4751,Lord Cuarrys Rüstung,0,0,1
4752,Rüstung des Herausforderers,0,0,1
4753,Rumials Heiligkeit,0,0,1
4754,Rüstung des Champions,0,0,1
4755,Zenas Himmelsring,0,0,1
4758,Bronzemarke mit einem Pferd,0,0,1
4759,Bronzemarke mit zwei Pferden,0,0,1
4760,Bronzemarke mit drei Pferden,0,0,1
4761,Silbermarke mit einem Pferd,0,0,1
4762,Silbermarke mit zwei Pferden,0,0,1
4763,Silbermarke mit drei Pferden,0,0,1
4764,Goldmarke mit einem Pferd,0,0,1
4765,Goldmarke mit zwei Pferden,0,0,1
4766,Goldmarke mit drei Pferden,0,0,1
4767,Marke des magischen blauen Drachen,0,0,1
4768,Marke des magischen weißen Tigers,0,0,1
4769,Marke des magischen roten Phönix,0,0,1
4770,Marke der magischen schwarzen Schildkröte,0,0,1
8224,Aegirs Partnerspezialistenkarte,0,0,1
4801,Partnerspezialistenkartenhalter,0,0,1
8225,Barnis Partnerspezialistenkarte,0,0,1
8226,Freyas Partnerspezialistenkarte,0,0,1
8227,Shinobis Partnerspezialistenkarte,0,0,1
8228,Lotus' Partnerspezialistenkarte,0,0,1
8229,Orkanis Partnerspezialistenkarte,0,0,1
8230,Foxys Partnerspezialistenkarte,0,0,1
8231,Marus Partnerspezialistenkarte,0,0,1
8232,Maru in Mamas Pelz (PSP),0,0,1
8233,Hongbis Partnerspezialistenkarte,0,0,1
8234,Cheongbis Partnerspezialistenkarte,0,0,1
8235,Erzengel Luzifers Partnerspezialistenkarte,0,0,1
8236,Laurenas Partnerspezialistenkarte,0,0,1
8237,Amons Partnerspezialistenkarte,0,0,1
8238,Lucy Löffels Partnerspezialistenkarte,0,0,1
4816,Häschenhaarband,0,0,1
8239,Cowgirl Chloe,0,0,1
8240,Fionas Partnerspezialistenkarte,0,0,1
8241,Dschinns Partnerspezialistenkarte,0,0,1
8242,Eisprinzessin Eliza,0,0,1
8243,Daniel Dukate,0,0,1
8244,Palina Puppenspielers Partnerspezialistenkarte,0,0,1
8245,Harlekins Partnerspezialistenkarte,0,0,1
8246,Nelia Nymphe,0,0,1
8247,Prinzesschen Venus,0,0,1
4826,Nussknacker-Tschako (30 Tage),0,0,1
8280,Nussknacker-Tschako (unbegrenzt),0,0,1
4828,Nussknacker-Uniform (30 Tage),0,0,1
8279,Nussknacker-Uniform (unbegrenzt),0,0,1
4835,Laurenas Halskette,0,0,1
4836,Laurenas Ring,0,0,1
4837,Laurenas Armreif,0,0,1
4838,Fernons Handschuhe,0,0,1
4839,Fernons Schuhe,0,0,1
4840,Azraels Maske,0,0,1
4841,Shares' Stahlhelm,0,0,1
4842,Glacernon-Lederhut,0,0,1
4843,Mukrajus Diadem,0,0,1
4844,Ehrenhaft: Handschuhe des Räubermeisters,0,0,1
4845,Ehrenhaft: Schuhe des Räubermeisters,0,0,1
4846,Maske des vergessenen Helden D,0,0,1
4847,Haarreif des unbekannten Helden,0,0,1
4848,Halskette des vergessenen Helden J,0,0,1
4849,Ring des vergessenen Helden S,0,0,1
4850,Armreif des vergessenen Helden M,0,0,1
4851,Ehrenhaft: Goldrüstung der Räuberbande,0,0,1
4852,Ehrenhaft: Goldtunika der Räuberbande,0,0,1
4853,Ehrenhaft: Goldrobe der Räuberbande,0,0,1
4854,Ehrenhaft: Schwere Rüstung des Kommandanten,0,0,1
4855,Ehrenhaft: Robe des Kommandanten,0,0,1
4856,Ehrenhaft: Lederrüstung des Kommandanten,0,0,1
4857,Ehrenhaft: Calvinas' Blauzahndolch,0,0,1
4858,Ehrenhaft: Calvinas' Wasserblumen-Zauberstab,0,0,1
4859,Ehrenhaft: Calvinas' Blauhornzauberwaffe,0,0,1
4860,Ehrenhaft: Calvinas' Meeressturmschwert,0,0,1
4861,Ehrenhaft: Calvinas' Blaudornarmbrust,0,0,1
4862,Ehrenhaft: Calvinas' Flutwellenbogen,0,0,1
4863,Ehrenhaft: Armbrust des großen Anführers,0,0,1
4864,Ehrenhaft: Zauberwaffe des großen Anführers,0,0,1
4865,Ehrenhaft: Messer des großen Anführers,0,0,1
4866,Ehrenhaft: Schneideschwert des großen Anführers,0,0,1
4867,Ehrenhaft: Zauberstab des großen Anführers,0,0,1
4868,Ehrenhaft: Keilbogen des großen Anführers,0,0,1
4869,Ehrenhaft: Antike Feuermaske,0,0,1
4871,Ehrenhaft: Flammenhelm,0,0,1
4872,Ehrenhaft: Magmaros' Handschuh,1,0,0
4873,Ehrenhaft: Valakus' Handschuh,1,0,0
4874,Ehrenhaft: Stiefel des Flammengiganten,0,0,1
4875,Ehrenhaft: Kertos' Stiefel,0,0,1
4876,Ehrenhaft: Armreif des Flammengiganten,0,0,1
4877,Ehrenhaft: Katols Armreif,0,0,1
4878,Ehrenhaft: Ring des Phönix,0,0,1
4879,Ehrenhaft: Ring des Gral,0,0,1
4880,Ehrenhaft: Halsband des Gluthundes,0,0,1
4881,Ehrenhaft: Halsband von Kertos,0,0,1
4882,Ehrenhaft: Panzerrüstung des Flammengiganten,0,0,1
4883,Ehrenhaft: Katols stählerner Brustpanzer,0,0,1
4884,Ehrenhaft: Lederrüstung des Gluthundes,0,0,1
4885,Ehrenhaft: Kertos' lederner Brustpanzer,0,0,1
4886,Ehrenhaft: Gewand des feurigen Phönix,0,0,1
4887,Ehrenhaft: Gewand des gleißenden Gral,0,0,1
4888,Ehrenhaft: Magmaros' Feuerschwert,0,0,1
4889,Ehrenhaft: Valakus' Feuerschwert,0,0,1
4890,Ehrenhaft: Schwinge des Phönix,0,0,1
4891,Ehrenhaft: Schwinge des Gral,0,0,1
4892,Ehrenhaft: Stab des Lavagespenstes,0,0,1
4893,Ehrenhaft: Katols Stab,0,0,1
4894,Ehrenhaft: Kralle des Phönix,0,0,1
4895,Ehrenhaft: Kralle des Gral,0,0,1
4896,Ehrenhaft: Reißzahn des Gluthundes,0,0,1
4897,Ehrenhaft: Reißzahn des Kertos,0,0,1
4898,Ehrenhaft: Hauch des Valaket,0,0,1
4899,Ehrenhaft: Valakus' Atem,0,0,1
4900,Magmaros' Feuerschwert,0,0,1
4901,Valakus' Feuerschwert,0,0,1
4902,Schwert des vergessenen Helden,0,0,1
4903,Schwinge des Phönix,0,0,1
4904,Schwinge des Gral,0,0,1
4905,Bogen des vergessenen Helden,0,0,1
4906,Stab des Lavagespenstes,0,0,1
4907,Katols Stab,0,0,1
4908,Zauberstab des vergessenen Helden,0,0,1
4909,Kralle des Phönix,0,0,1
4910,Kralle des Gral,0,0,1
4911,Armbrust des vergessenen Helden,0,0,1
4912,Reißzahn des Gluthundes,0,0,1
4913,Reißzahn des Kertos,0,0,1
4914,Dolch des vergessenen Helden,0,0,1
4915,Hauch des Valaket,0,0,1
4916,Valakus' Atem,0,0,1
4917,Zauberwaffe des vergessenen Helden,0,0,1
4918,Panzerrüstung des Flammengiganten,0,0,1
4919,Katols stählerner Brustpanzer,0,0,1
4920,Rüstung des vergessenen Helden,0,0,1
4921,Lederrüstung des Gluthundes,0,0,1
4922,Kertos' Lederrüstung,0,0,1
4923,Lederrüstung des vergessenen Helden,0,0,1
4924,Gewand des feurigen Phönix,0,0,1
4925,Gewand des gleißenden Gral,0,0,1
4926,Gewand des vergessenen Helden,0,0,1
4927,Antike Maske,0,0,1
4928,Antike Feuermaske,0,0,1
4929,Schutzhelm des Lavagespenstes,0,0,1
4930,Schutzhelm des Flammengiganten,0,0,1
4931,Magmaros' Handschuh,1,0,1
4932,Valakus' Handschuh,1,0,1
4933,Stiefel des Flammengiganten,0,0,1
4934,Kertos' Stiefel,1,0,1
4935,Armreif des Flammengiganten,0,0,1
4936,Katols Armreif,0,0,1
4937,Ring des Phönix,0,0,1
4938,Ring des Gral,0,0,1
4939,Halsband des Gluthundes,0,0,1
4940,Halsband von Kertos,0,0,1
4941,Versiegelter Himmelshelm,0,0,1
4942,Erenias Halskette,0,0,1
4943,Erenias Ring,0,0,1
4944,Erenias Armreif,0,0,1
4945,Versiegelter Höllenhelm,0,0,1
4946,Zenas' Halskette,0,0,1
4947,Zenas' Ring,0,0,1
4948,Zenas' Armreif,0,0,1
4949,Versiegelte schwere Himmelsrüstung,0,0,1
4950,Versiegeltes Himmelsgewand,0,0,1
4951,Versiegelte Himmelslederrüstung,0,0,1
4952,Versiegelte schwere Höllenrüstung,0,0,1
4953,Versiegeltes Höllengewand,0,0,1
4954,Versiegelte Höllenlederrüstung,0,0,1
4955,Versiegelte Himmelsarmbrust,0,0,1
4956,Versiegelte Himmelszauberwaffe,0,0,1
4957,Versiegelter Himmelsdolch,0,0,1
4958,Versiegeltes Himmelsschwert,0,0,1
4959,Versiegelter Himmelsstab,0,0,1
4960,Versiegelter Himmelsbogen,0,0,1
4961,Versiegelte Höllenarmbrust,0,0,1
4962,Versiegelte Höllenzauberwaffe,0,0,1
4963,Versiegelter Höllendolch,0,0,1
4964,Versiegeltes Höllenschwert,0,0,1
4965,Versiegelter Höllenstab,0,0,1
4966,Versiegelter Höllenbogen,0,0,1
4967,Versiegelte Himmelshandschuhe,0,0,1
4968,Versiegelte Himmelsschuhe,0,0,1
4969,Versiegelte Höllenhandschuhe,0,0,1
4970,Versiegelte Höllenschuhe,0,0,1
4971,Versiegelter Himmelslederhut,0,0,1
4972,Versiegelter Höllenlederhut,0,0,1
4973,Versiegelter Himmelshaarreif,0,0,1
4974,Versiegelter Höllenhaarreif,0,0,1
4975,Erenias handgefertigtes Horn,0,0,1
4976,Zenas' Luxuriöse High Heels,0,0,1
4977,Grahams Heiligenstein,0,0,1
4978,Luminiels glänzende Armbrust,0,0,1
4979,Zauberwaffe des unterirdischen Lorten,0,0,1
4980,Die linke Klinge des zerbrochenen Krem,0,0,1
4981,Die rechte Klinge des zerbrochenen Krem,0,0,1
